ID1,ID2,Similarity
C1=CC=C(C=C1)CCCC(=O)O,C1C=CC2=C1CC(=O)O2,0.1025641025641025
C1=CC=C(C=C1)CCCC(=O)O,C1CC=C2C(=C1)C(=O)O2,0.1111111111111111
C1=CC=C(C=C1)CCCC(=O)O,C1C2C=CC=C2OC1=O,0.1
C1=CC=C(C=C1)CCCC(=O)O,C=CC1=CC(=C)OC1=O,0.1052631578947368
C1=CC=C(C=C1)CCCC(=O)O,C=C1C(=C)C(=O)OC1=C,0.0909090909090909
C1=CC=C(C=C1)CCCC(=O)O,CC1=C(COC1=O)C#C,0.131578947368421
C1=CC=C(C=C1)CCCC(=O)O,C#CC1C=CCC(=O)O1,0.0714285714285714
C1=CC=C(C=C1)CCCC(=O)O,CC1=C(CC(=O)O1)C#C,0.1025641025641025
C1=CC=C(C=C1)CCCC(=O)O,CC1=C(OC(=O)C1)C#C,0.075
C1=CC=C(C=C1)CCCC(=O)O,CC1=CC(OC1=O)C#C,0.1
C1=CC=C(C=C1)CCCC(=O)O,C1[C@@]2(O1)C=CC=CC2=O,0.0769230769230769
C1=CC=C(C=C1)CCCC(=O)O,C1C2(O1)C=CC=CC2=O,0.0769230769230769
C1=CC=C(C=C1)CCCC(=O)O,C1C(=O)C2C13C2C=CO3,0.0714285714285714
C1=CC=C(C=C1)CCCC(=O)O,C1CC(=O)C2=C1C=CO2,0.1052631578947368
C1=CC=C(C=C1)CCCC(=O)O,C1CC(=O)C2=COC=C21,0.0789473684210526
C1=CC=C(C=C1)CCCC(=O)O,C1=CC(=CC=C1[C+]=O)[OH2+],0.1212121212121212
C1=CC=C(C=C1)CCCC(=O)O,C1C(=O)CC2=C1C=CO2,0.1351351351351351
C1=CC=C(C=C1)CCCC(=O)O,C1CC(=O)C2=C1OC=C2,0.1052631578947368
C1=CC=C(C=C1)CCCC(=O)O,C1CC(=C2C(=C1)C2=O)O,0.1052631578947368
C1=CC=C(C=C1)CCCC(=O)O,C1C2C3C2OC4C31C4=O,0.073170731707317
C1=CC=C(C=C1)CCCC(=O)O,C1=CC2C(=O)C=CC1O2,0.0789473684210526
C1=CC=C(C=C1)CCCC(=O)O,C1C(=O)C2=CC=CC2O1,0.073170731707317
C1=CC=C(C=C1)CCCC(=O)O,C=CC1CC2=C(C1=O)O2,0.0476190476190476
C1=CC=C(C=C1)CCCC(=O)O,[CH]CC(=O)C1=CC=CO1,0.375
C1=CC=C(C=C1)CCCC(=O)O,CC(=O)CC1=CC#CO1,0.1538461538461538
